Timestamp,X,Y,Z
17-Feb-2025 15:07:11.108,0.001933,-0.006581,0.006426
17-Feb-2025 15:07:11.207,-0.00157,-0.005462,0.004173
17-Feb-2025 15:07:11.307,0.002221,-0.003822,0.005083
17-Feb-2025 15:07:11.407,-0.001153,-0.007565,0.004159
17-Feb-2025 15:07:11.506,0.001568,-0.006596,0.004572
17-Feb-2025 15:07:11.606,0.000876,-0.002949,0.004572
17-Feb-2025 15:07:11.705,0.002835,-0.004029,0.005553
17-Feb-2025 15:07:11.805,3.5e-05,-0.00286,0.0052
17-Feb-2025 15:07:11.905,0.004577,-0.004373,0.005046
17-Feb-2025 15:07:12.004,0.003313,-0.00289,0.006705
17-Feb-2025 15:07:12.104,-0.002519,-0.007485,0.005076
17-Feb-2025 15:07:12.203,-0.00028,-0.006424,0.001813
17-Feb-2025 15:07:12.303,-0.00039,-0.00525,0.006454
17-Feb-2025 15:07:12.403,0.001219,-0.00483,0.00197
17-Feb-2025 15:07:12.502,-0.00094,-0.00487,0.005343
17-Feb-2025 15:07:12.602,-0.001179,-0.007184,0.003816
17-Feb-2025 15:07:12.701,-0.00015,-0.005543,0.003105
17-Feb-2025 15:07:12.801,0.00139,-0.007393,0.006546
17-Feb-2025 15:07:12.901,0.003254,-0.003778,0.004628
17-Feb-2025 15:07:13.000,0.000202,-0.005527,0.002984
17-Feb-2025 15:07:13.100,-0.001346,-0.006621,0.005239
17-Feb-2025 15:07:13.199,0.001063,-0.00565,0.00548
17-Feb-2025 15:07:13.299,0.001244,-0.005797,0.005534
17-Feb-2025 15:07:13.399,-0.000185,-0.003871,0.006593
17-Feb-2025 15:07:13.498,0.00146,-0.005011,0.005156
17-Feb-2025 15:07:13.598,-0.000248,-0.006919,0.004737
17-Feb-2025 15:07:13.697,-0.002033,-0.004955,0.006314
17-Feb-2025 15:07:13.797,-0.001039,-0.008141,0.005834
17-Feb-2025 15:07:13.897,0.001115,-0.002758,0.005732
17-Feb-2025 15:07:13.996,0.00115,-0.004263,0.003902
